Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Croatia,HR,Native,0.037344899,18312
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Hungary,HU,Foreign born,0.1167366728186607,357
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Hungary,HU,Native,0.084584504,17935
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Ireland,IE,Foreign born,0.1323539763689041,1254
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Ireland,IE,Native,0.027618134,8945
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Italy,IT,Foreign born,0.1663261651992798,4584
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Italy,IT,Native,0.043843627,54726
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Lithuania,LT,Foreign born,0.1019541993737221,856
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Lithuania,LT,Native,0.048772689,11601
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Luxembourg,LU,Foreign born,0.3752663135528564,4535
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Luxembourg,LU,Native,0.3175118565559387,5371
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Latvia,LV,Foreign born,0.1816244423389435,1407
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Latvia,LV,Native,0.1170913577079773,10844
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Malta,MT,Foreign born,0.1575796753168106,873
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Malta,MT,Native,0.023730254,10120
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Netherlands,NL,Foreign born,0.20679003,1728
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Netherlands,NL,Native,0.077644326,24572
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Poland,PL,Foreign born,0.2953174412250519,707
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Poland,PL,Native,0.1129702627658844,42888
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Portugal,PT,Foreign born,0.1637624502182007,2440
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Portugal,PT,Native,0.038656183,31198
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Romania,RO,Foreign born,0.1458461284637451,9
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Romania,RO,Native,0.091650806,16707
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Sweden,SE,Foreign born,0.2116509824991226,3523
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Sweden,SE,Native,0.1143795400857925,18331
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Slovenia,SI,Foreign born,0.088574208,1988
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Slovenia,SI,Native,0.031934548,21183
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Slovakia,SK,Foreign born,0.1088462620973587,219
Affordability,Housing cost overburden rate (>40% of income),ctrybirth,Slovakia,SK,Native,0.058629088,13426
Affordability,Housing cost overburden rate (>40% of income),educ,Austria,AT,Primary education,0.2037611752748489,69
Affordability,Housing cost overburden rate (>40% of income),educ,Austria,AT,Lower secondary,0.077324145,1611
Affordability,Housing cost overburden rate (>40% of income),educ,Austria,AT,Upper secondary,0.045984484,4826
Affordability,Housing cost overburden rate (>40% of income),educ,Austria,AT,"Post-secondary, non tertiary",0.054202281,307
Affordability,Housing cost overburden rate (>40% of income),educ,Austria,AT,Tertiary education,0.068822324,3680
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,None or Pre-primary,0.1780854910612106,213
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,Primary education,0.166613907,719
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,Lower secondary,0.1135659962892532,1720
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,Upper secondary,0.086692028,3962
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,"Post-secondary, non tertiary",0.073641494,138
Affordability,Housing cost overburden rate (>40% of income),educ,Belgium,BE,Tertiary education,0.059626143,4855
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,None or Pre-primary,0.2088101804256439,187
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,Primary education,0.2081897258758545,542
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,Lower secondary,0.1937402188777924,3065
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,Upper secondary,0.1052291244268417,8549
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,"Post-secondary, non tertiary",0.235769048,86
Affordability,Housing cost overburden rate (>40% of income),educ,Bulgaria,BG,Tertiary education,0.050529204,3600
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,None or Pre-primary,0.044612136,353
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,Primary education,0.025012201,1212
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,Lower secondary,0.023039337,871
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,Upper secondary,0.028260663,3223
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,"Post-secondary, non tertiary",0.027518837,196
Affordability,Housing cost overburden rate (>40% of income),educ,Cyprus,CY,Tertiary education,0.028144406,3129
Affordability,Housing cost overburden rate (>40% of income),educ,Czechia,CZ,None or Pre-primary,0.1904794424772263,12
Affordability,Housing cost overburden rate (>40% of income),educ,Czechia,CZ,Primary education,0.1296558827161789,27
Affordability,Housing cost overburden rate (>40% of income),educ,Czechia,CZ,Lower secondary,0.1359239369630814,1824
Affordability,Housing cost overburden rate (>40% of income),educ,Czechia,CZ,Upper secondary,0.094286144,10346
Affordability,Housing cost overburden rate (>40% of income),educ,Czechia,CZ,Tertiary education,0.059104383,2971
Affordability,Housing cost overburden rate (>40% of income),educ,Germany,DE,Primary education,0.1806232929229736,3150
Affordability,Housing cost overburden rate (>40% of income),educ,Germany,DE,Lower secondary,0.1625736206769943,10162
Affordability,Housing cost overburden rate (>40% of income),educ,Germany,DE,Upper secondary,0.1603824496269226,24917
Affordability,Housing cost overburden rate (>40% of income),educ,Germany,DE,"Post-secondary, non tertiary",0.1339794397354126,6503
Affordability,Housing cost overburden rate (>40% of income),educ,Germany,DE,Tertiary education,0.1178043782711029,17871
Affordability,Housing cost overburden rate (>40% of income),educ,Denmark,DK,Primary education,0.1975860148668289,679
Affordability,Housing cost overburden rate (>40% of income),educ,Denmark,DK,Lower secondary,0.1711135506629944,1378
Affordability,Housing cost overburden rate (>40% of income),educ,Denmark,DK,Upper secondary,0.1854768097400665,4238
Affordability,Housing cost overburden rate (>40% of income),educ,Denmark,DK,"Post-secondary, non tertiary",0.077219822,31
Affordability,Housing cost overburden rate (>40% of income),educ,Denmark,DK,Tertiary education,0.1331435143947601,3908
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,None or Pre-primary,0,14
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,Primary education,0.071717925,142
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,Lower secondary,0.086402819,1593
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,Upper secondary,0.096190169,3446
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,"Post-secondary, non tertiary",0.093090445,783
Affordability,Housing cost overburden rate (>40% of income),educ,Estonia,EE,Tertiary education,0.068082213,3585
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,None or Pre-primary,0.468064159,800
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,Primary education,0.3423795998096466,4824
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,Lower secondary,0.3334629237651825,2187
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,Upper secondary,0.2834844589233398,6842
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,"Post-secondary, non tertiary",0.2739578783512115,965
Affordability,Housing cost overburden rate (>40% of income),educ,Greece,EL,Tertiary education,0.1954981237649918,4559
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,None or Pre-primary,0.069213867,3456
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,Primary education,0.073256806,6306
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,Lower secondary,0.089283675,13263
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,Upper secondary,0.1007827594876289,13731
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,"Post-secondary, non tertiary",0.1976309716701508,73
Affordability,Housing cost overburden rate (>40% of income),educ,Spain,ES,Tertiary education,0.062398612,19381
Affordability,Housing cost overburden rate (>40% of income),educ,Finland,FI,Lower secondary,0.065148622,2864
Affordability,Housing cost overburden rate (>40% of income),educ,Finland,FI,Upper secondary,0.069908954,6427
Affordability,Housing cost overburden rate (>40% of income),educ,Finland,FI,"Post-secondary, non tertiary",0.026657168,219
Affordability,Housing cost overburden rate (>40% of income),educ,Finland,FI,Tertiary education,0.039217271,7300
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,None or Pre-primary,0.2825959324836731,480
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,Primary education,0.1450379639863968,2571
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,Lower secondary,0.1450058221817017,4714
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,Upper secondary,0.1433264017105103,12559
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,"Post-secondary, non tertiary",0.1284622400999069,41
Affordability,Housing cost overburden rate (>40% of income),educ,France,FR,Tertiary education,0.1341790109872818,9995
Affordability,Housing cost overburden rate (>40% of income),educ,Croatia,HR,None or Pre-primary,0.1319988518953323,124
Affordability,Housing cost overburden rate (>40% of income),educ,Croatia,HR,Primary education,0.1165885627269745,588
Affordability,Housing cost overburden rate (>40% of income),educ,Croatia,HR,Lower secondary,0.08964584,3943
Affordability,Housing cost overburden rate (>40% of income),educ,Croatia,HR,Upper secondary,0.037499867,10057
Affordability,Housing cost overburden rate (>40% of income),educ,Croatia,HR,Tertiary education,0.017305195,3364
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,None or Pre-primary,0.1260203719139099,81
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,Primary education,0.093495145,227
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,Lower secondary,0.1189737468957901,3151
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,Upper secondary,0.078615315,8048
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,"Post-secondary, non tertiary",0.052350663,778
Affordability,Housing cost overburden rate (>40% of income),educ,Hungary,HU,Tertiary education,0.058616083,3414
Affordability,Housing cost overburden rate (>40% of income),educ,Ireland,IE,None or Pre-primary,0,35
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,None or Pre-primary,0.1255403161048889,1285
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,Primary education,0.057070088,5787
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,Lower secondary,0.072072856,14803
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,Upper secondary,0.054830331,20310
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,"Post-secondary, non tertiary",0.051491641,736
Affordability,Housing cost overburden rate (>40% of income),educ,Italy,IT,Tertiary education,0.036819357,9317
Affordability,Housing cost overburden rate (>40% of income),educ,Lithuania,LT,None or Pre-primary,0.031815123,62
Affordability,Housing cost overburden rate (>40% of income),educ,Lithuania,LT,Primary education,0.055397671,417
Affordability,Housing cost overburden rate (>40% of income),educ,Lithuania,LT,Lower secondary,0.071089946,772
Affordability,Housing cost overburden rate (>40% of income),educ,Lithuania,LT,Upper secondary,0.06740994,2760
